timestamp_iso,vehicle_id,transitMode,orientation_angle,lat,lng,stop_id,headSign,route_id,trip_id
2025-10-09T13:04:01.050247,DART-125,LIGHT_RAIL,208.21732,32.93764877319336,-96.73943328857422,26670,RED LINE,26780,8702435
2025-10-09T13:04:01.050247,DART-248,LIGHT_RAIL,320.7771,32.978248596191406,-96.92386627197266,29816,GREEN LINE,26778,8702136
2025-10-09T13:04:01.050247,DART-231,LIGHT_RAIL,0.085725695,32.791866302490234,-96.79316711425781,26420,RED LINE,26780,8702364
2025-10-09T13:04:01.050247,DART-116,LIGHT_RAIL,24.678513,32.75699996948242,-96.78941345214844,22729,RED LINE,26780,8702365
2025-10-09T13:04:01.050247,DART-154,LIGHT_RAIL,273.37915,32.766231536865234,-96.73963165283203,29831,GREEN LINE,26778,8702142
2025-10-09T13:04:01.050247,DART-129,LIGHT_RAIL,38.2842,32.854881286621094,-96.88531494140625,29821,ORANGE LINE,26779,8702234
2025-10-09T13:04:01.050247,DART-229,LIGHT_RAIL,7.614169,32.73036575317383,-96.80403137207031,16083,BLUE LINE,26777,8692583
2025-10-09T13:04:01.050247,DART-225,LIGHT_RAIL,100.73968,32.78419876098633,-96.76712036132812,32041,GREEN LINE,26778,8702045
2025-10-09T13:04:01.050247,DART-173,LIGHT_RAIL,233.78061,32.83678436279297,-96.77621459960938,26420,BLUE LINE,26777,8692661
2025-10-09T13:04:01.050247,DART-142,LIGHT_RAIL,177.75562,32.78951644897461,-96.79290008544922,22752,RED LINE,26780,8702434
2025-10-09T13:04:01.050247,DART-255,LIGHT_RAIL,284.8608,32.78575134277344,-96.77281951904297,32042,GREEN LINE,26778,8702141
2025-10-09T13:04:01.050247,DART-155,LIGHT_RAIL,44.814217,32.786781311035156,-96.79421997070312,32043,GREEN LINE,26778,8702046
